bkr,cellID,rotation,permutations
148,350078,2120,3
148,350078,2130,2
134,387192,7130,4
134,387192,7110,3
134,387192,7120,3
142,381163,6130,4
142,381163,6110,3
142,381163,6120,3
134,407114,7130,4
134,407114,7110,3
134,407114,7120,3
142,377093,6130,4
142,377093,6110,3
142,377093,6120,3
142,340087,6130,4
142,340087,6110,3
142,340087,6120,3
191,368226,4120,4
191,368226,4110,4
148,349159,2110,3
148,349159,2120,3
148,349159,2130,2
141,487049,8110,3
141,487049,8130,3
141,487049,8120,4
148,353053,2110,3
148,353053,2120,3
148,353053,2130,2
191,302126,4120,4
191,302126,4110,4
148,362173,2110,3
148,362173,2120,3
148,362173,2130,2
129,500051,9120,3
129,500051,9110,3
129,500051,9130,3
142,382059,6130,4
142,382059,6110,3
142,382059,6120,3
148,352122,2110,3
148,352122,2120,3
148,352122,2130,2
148,315110,2110,3
148,315110,2120,3
148,315110,2130,2
148,338069,2110,3
148,338069,2120,3
148,338069,2130,2
134,391205,7130,4
134,391205,7110,3
134,391205,7120,3
148,367186,2110,3
148,367186,2120,3
148,367186,2130,2
142,381082,6130,4
142,381082,6110,3
142,381082,6120,3
143,347236,5120,3
143,347236,5110,3
143,347236,5130,3
148,337148,2110,3
148,337148,2120,3
148,337148,2130,2
146,286223,1120,4
146,286223,1110,3
146,286223,1130,2
143,461107,5120,3
143,461107,5110,3
143,461107,5130,3
143,408073,5120,3
143,408073,5110,3
143,408073,5130,3
142,394036,6130,4
142,394036,6110,3
142,394036,6120,3
134,417141,7130,4
134,417141,7110,3
134,417141,7120,3
134,403213,7130,4
134,403213,7110,3
134,403213,7120,3
143,474121,5120,3
143,474121,5110,3
143,474121,5130,3
134,437115,7130,4
134,437115,7110,3
134,437115,7120,3
148,370054,2110,3
148,370054,2120,3
148,370054,2130,2
148,356101,2110,3
148,356101,2120,3
148,356101,2130,2
148,319115,2110,3
148,319115,2120,3
148,319115,2130,2
143,379204,5120,3
143,379204,5110,3
143,379204,5130,3
191,312131,4120,4
191,312131,4110,4
141,450017,8110,3
141,450017,8130,3
141,450017,8120,4
141,436044,8110,3
141,436044,8130,3
141,436044,8120,4
143,399088,5120,3
143,399088,5110,3
143,399088,5130,3
148,369071,2110,3
148,369071,2120,3
148,369071,2130,2
148,332077,2110,3
148,332077,2120,3
148,332077,2130,2
143,392138,5120,3
143,392138,5110,3
143,392138,5130,3
143,313213,5120,3
143,313213,5110,3
143,313213,5130,3
143,412068,5120,3
143,412068,5110,3
143,412068,5130,3
143,354215,5120,3
143,354215,5110,3
143,354215,5130,3
134,402193,7130,4
134,402193,7110,3
134,402193,7120,3
143,478108,5120,3
143,478108,5110,3
143,478108,5130,3
148,344080,2110,3
148,344080,2120,3
148,344080,2130,2
142,380166,6130,4
142,380166,6110,3
142,380166,6120,3
129,505067,9120,3
129,505067,9110,3
129,505067,9130,3
141,468049,8110,3
141,468049,8130,3
141,468049,8120,4
134,431175,7130,4
134,431175,7110,3
134,431175,7120,3
142,364130,6130,4
142,364130,6110,3
142,364130,6120,3
142,360128,6130,4
142,360128,6110,3
142,360128,6120,3
142,424055,6130,4
142,424055,6110,3
142,424055,6120,3
142,373124,6130,4
142,373124,6110,3
142,373124,6120,3
148,320120,2110,3
148,320120,2120,3
148,320120,2130,2
143,396133,5120,3
143,396133,5110,3
143,396133,5130,3
134,392209,7130,4
134,392209,7110,3
134,392209,7120,3
143,356226,5120,3
143,356226,5110,3
143,356226,5130,3
141,481043,8110,3
141,481043,8130,3
141,481043,8120,4
134,444153,7130,4
134,444153,7110,3
134,444153,7120,3
142,453069,6130,4
142,453069,6110,3
142,453069,6120,3
147,309201,3120,4
147,309201,3130,2
147,309201,3110,3
134,409167,7130,4
134,409167,7110,3
134,409167,7120,3
142,443064,6130,4
142,443064,6110,3
142,443064,6120,3
134,406180,7130,4
134,406180,7110,3
134,406180,7120,3
143,466099,5120,3
143,466099,5110,3
143,466099,5130,3
134,429109,7130,4
134,429109,7110,3
134,429109,7120,3
142,362016,6130,4
142,362016,6110,3
142,362016,6120,3
142,415046,6130,4
142,415046,6110,3
142,415046,6120,3
148,348067,2110,3
148,348067,2120,3
148,348067,2130,2
191,371226,4120,4
191,371226,4110,4
141,456036,8110,3
141,456036,8130,3
141,456036,8120,4
134,419184,7130,4
134,419184,7110,3
134,419184,7120,3
143,405117,5120,3
143,405117,5110,3
143,405117,5130,3
148,361105,2110,3
148,361105,2120,3
148,361105,2130,2
142,324123,6130,4
142,324123,6110,3
142,324123,6120,3
142,384176,6130,4
142,384176,6110,3
142,384176,6120,3
142,471101,6130,4
142,471101,6110,3
142,471101,6120,3
148,367052,2110,3
148,367052,2120,3
148,367052,2130,2
142,404034,6130,4
142,404034,6110,3
142,404034,6120,3
141,484071,8110,3
141,484071,8130,3
141,484071,8120,4
143,394171,5120,3
143,394171,5110,3
143,394171,5130,3
142,417026,6130,4
142,417026,6110,3
142,417026,6120,3
147,318199,3120,4
147,318199,3130,2
147,318199,3110,3
148,366103,2110,3
148,366103,2120,3
148,366103,2130,2
148,313089,2110,3
148,313089,2120,3
148,313089,2130,2
148,336086,2110,3
148,336086,2120,3
148,336086,2130,2
143,375239,5120,3
143,375239,5110,3
143,375239,5130,3
142,379089,6130,4
142,379089,6110,3
142,379089,6120,3
148,342079,2110,3
148,342079,2120,3
148,342079,2130,2
143,342217,5120,3
143,342217,5110,3
143,342217,5130,3
148,365102,2110,3
148,365102,2120,3
148,365102,2130,2
142,388163,6130,4
142,388163,6110,3
142,388163,6120,3
147,321192,3120,4
147,321192,3130,2
147,321192,3110,3
141,473061,8110,3
141,473061,8130,3
141,473061,8120,4
142,422070,6130,4
142,422070,6110,3
142,422070,6120,3
142,392053,6130,4
142,392053,6110,3
142,392053,6120,3
142,378130,6130,4
142,378130,6110,3
142,378130,6120,3
148,341126,2110,3
148,341126,2120,3
148,341126,2130,2
134,401185,7130,4
134,401185,7110,3
134,401185,7120,3
143,350228,5120,3
143,350228,5110,3
143,350228,5130,3
129,502035,9120,3
129,502035,9110,3
129,502035,9130,3
134,458141,7130,4
134,458141,7110,3
134,458141,7120,3
148,331137,2110,3
148,331137,2120,3
148,331137,2130,2
148,354106,2110,3
148,354106,2120,3
148,354106,2130,2
148,317086,2110,3
148,317086,2120,3
148,317086,2130,2
148,340169,2110,3
148,340169,2120,3
148,340169,2130,2
143,331212,5120,3
143,331212,5110,3
143,331212,5130,3
148,369176,2110,3
148,369176,2120,3
148,369176,2130,2
191,335195,4120,4
191,335195,4110,4
141,448026,8110,3
141,448026,8130,3
141,448026,8120,4
134,411142,7130,4
134,411142,7110,3
134,411142,7120,3
134,434101,7130,4
134,434101,7110,3
134,434101,7120,3
142,383090,6130,4
142,383090,6110,3
142,383090,6120,3
148,330082,2110,3
148,330082,2120,3
148,330082,2130,2
146,293174,1120,4
146,293174,1110,3
146,293174,1130,2
148,353147,2110,3
148,353147,2120,3
148,353147,2130,2
147,302212,3120,4
147,302212,3130,2
147,302212,3110,3
141,477050,8110,3
141,477050,8130,3
141,477050,8120,4
148,359050,2110,3
148,359050,2120,3
148,359050,2130,2
142,382145,6130,4
142,382145,6110,3
142,382145,6120,3
142,329107,6130,4
142,329107,6110,3
142,329107,6120,3
146,288186,1120,4
146,288186,1110,3
146,288186,1130,2
141,490062,8110,3
141,490062,8130,3
141,490062,8120,4
142,386149,6130,4
142,386149,6110,3
142,386149,6120,3
148,372062,2110,3
148,372062,2120,3
148,372062,2130,2
142,409044,6130,4
142,409044,6110,3
142,409044,6120,3
142,358121,6130,4
142,358121,6110,3
142,358121,6120,3
147,328188,3120,4
147,328188,3130,2
147,328188,3110,3
146,300194,1120,4
146,300194,1110,3
146,300194,1130,2
142,376168,6130,4
142,376168,6110,3
142,376168,6120,3
142,355175,6130,4
142,355175,6110,3
142,355175,6120,3
134,415147,7130,4
134,415147,7110,3
134,415147,7120,3
142,371111,6130,4
142,371111,6110,3
142,371111,6120,3
142,334097,6130,4
142,334097,6110,3
142,334097,6120,3
142,357128,6130,4
142,357128,6110,3
142,357128,6120,3
146,290219,1120,4
146,290219,1110,3
146,290219,1130,2
134,456175,7130,4
134,456175,7110,3
134,456175,7120,3
141,465039,8110,3
141,465039,8130,3
141,465039,8120,4
134,428173,7130,4
134,428173,7110,3
134,428173,7120,3
134,437137,7130,4
134,437137,7110,3
134,437137,7120,3
191,310137,4120,4
191,310137,4110,4
142,370156,6130,4
142,370156,6110,3
142,370156,6120,3
142,333104,6130,4
142,333104,6110,3
142,333104,6120,3
147,319213,3120,4
147,319213,3130,2
147,319213,3110,3
142,441063,6130,4
142,441063,6110,3
142,441063,6120,3
142,390128,6130,4
142,390128,6110,3
142,390128,6120,3
142,360041,6130,4
142,360041,6110,3
142,360041,6120,3
148,346068,2110,3
148,346068,2120,3
148,346068,2130,2
148,309112,2110,3
148,309112,2120,3
148,309112,2130,2
191,332183,4120,4
191,332183,4110,4
141,470045,8110,3
141,470045,8130,3
141,470045,8120,4
143,426079,5120,3
143,426079,5110,3
143,426079,5130,3
148,322108,2110,3
148,322108,2120,3
148,322108,2130,2
191,345181,4120,4
191,345181,4110,4
143,416088,5120,3
143,416088,5110,3
143,416088,5130,3
148,321093,2110,3
148,321093,2120,3
148,321093,2130,2
141,482072,8110,3
141,482072,8130,3
141,482072,8120,4
141,445052,8110,3
141,445052,8130,3
141,445052,8120,4
142,364036,6130,4
142,364036,6110,3
142,364036,6120,3
148,350083,2110,3
148,350083,2120,3
148,350083,2130,2
191,387231,4120,4
191,387231,4110,4
148,320130,2110,3
148,320130,2120,3
148,320130,2130,2
148,368177,2110,3
148,368177,2120,3
148,368177,2130,2
141,458048,8110,3
141,458048,8130,3
141,458048,8120,4
143,407105,5120,3
143,407105,5110,3
143,407105,5130,3
148,377064,2110,3
148,377064,2120,3
148,377064,2130,2
142,364147,6130,4
142,364147,6110,3
142,364147,6120,3
148,363117,2110,3
148,363117,2120,3
148,363117,2130,2
142,326123,6130,4
142,326123,6110,3
142,326123,6120,3
148,349186,2110,3
148,349186,2120,3
148,349186,2130,2
134,448149,7130,4
134,448149,7110,3
134,448149,7120,3
191,344213,4120,4
191,344213,4110,4
143,397228,5120,3
143,397228,5110,3
143,397228,5130,3
142,339109,6130,4
142,339109,6110,3
142,339109,6120,3
148,362182,2110,3
148,362182,2120,3
148,362182,2130,2
142,433033,6130,4
142,433033,6110,3
142,433033,6120,3
142,382028,6130,4
142,382028,6110,3
142,382028,6120,3
142,352095,6130,4
142,352095,6110,3
142,352095,6120,3
142,338094,6130,4
142,338094,6110,3
142,338094,6120,3
143,391232,5120,3
143,391232,5110,3
143,391232,5130,3
143,364197,5120,3
143,364197,5110,3
143,364197,5130,3
142,372129,6130,4
142,372129,6110,3
142,372129,6120,3
134,432118,7130,4
134,432118,7110,3
134,432118,7120,3
143,395122,5120,3
143,395122,5110,3
143,395122,5130,3
142,381077,6130,4
142,381077,6110,3
142,381077,6120,3
191,337175,4120,4
191,337175,4110,4
134,452136,7130,4
134,452136,7110,3
134,452136,7120,3
141,475057,8110,3
141,475057,8130,3
141,475057,8120,4
141,461070,8110,3
141,461070,8130,3
141,461070,8120,4
148,357053,2110,3
148,357053,2120,3
148,357053,2130,2
142,343102,6130,4
142,343102,6110,3
142,343102,6120,3
147,326180,3120,4
147,326180,3130,2
147,326180,3110,3
142,474098,6130,4
142,474098,6110,3
142,474098,6120,3
141,437030,8110,3
141,437030,8130,3
141,437030,8120,4
142,370019,6130,4
142,370019,6110,3
142,370019,6120,3
142,423031,6130,4
142,423031,6110,3
142,423031,6120,3
148,356066,2110,3
148,356066,2120,3
148,356066,2130,2
148,319094,2110,3
148,319094,2120,3
148,319094,2130,2
146,306202,1120,4
146,306202,1110,3
146,306202,1130,2
191,372223,4120,4
191,372223,4110,4
141,450010,8110,3
141,450010,8130,3
141,450010,8120,4
129,512049,9120,3
129,512049,9110,3
129,512049,9130,3
142,436073,6130,4
142,436073,6110,3
142,436073,6120,3
143,399071,5120,3
143,399071,5110,3
143,399071,5130,3
148,318109,2110,3
148,318109,2120,3
148,318109,2130,2
147,330196,3120,4
147,330196,3130,2
147,330196,3110,3
143,341212,5120,3
143,341212,5110,3
143,341212,5130,3
143,373199,5120,3
143,373199,5110,3
143,373199,5130,3
141,479058,8110,3
141,479058,8130,3
141,479058,8120,4
143,389206,5120,3
143,389206,5110,3
143,389206,5130,3
143,412097,5120,3
143,412097,5110,3
143,412097,5130,3
142,331115,6130,4
142,331115,6110,3
142,331115,6120,3
142,351141,6130,4
142,351141,6110,3
142,351141,6120,3
134,429144,7130,4
134,429144,7110,3
134,429144,7120,3
142,411040,6130,4
142,411040,6110,3
142,411040,6120,3
142,377167,6130,4
142,377167,6110,3
142,377167,6120,3
148,344117,2110,3
148,344117,2120,3
148,344117,2130,2
141,468030,8110,3
141,468030,8130,3
141,468030,8120,4
142,373141,6130,4
142,373141,6110,3
142,373141,6120,3
141,454025,8110,3
141,454025,8130,3
141,454025,8120,4
142,387080,6130,4
142,387080,6110,3
142,387080,6120,3
142,373103,6130,4
142,373103,6110,3
142,373103,6120,3
143,396226,5120,3
143,396226,5110,3
143,396226,5130,3
147,329193,3120,4
147,329193,3130,2
147,329193,3110,3
142,467079,6130,4
142,467079,6110,3
142,467079,6120,3
142,400116,6130,4
142,400116,6110,3
142,400116,6120,3
142,386059,6130,4
142,386059,6110,3
142,386059,6120,3
148,335076,2110,3
148,335076,2120,3
148,335076,2130,2
141,443039,8110,3
141,443039,8130,3
141,443039,8120,4
148,362061,2110,3
148,362061,2120,3
148,362061,2130,2
142,415053,6130,4
142,415053,6110,3
142,415053,6120,3
142,359160,6130,4
142,359160,6110,3
142,359160,6120,3
143,428087,5120,3
143,428087,5110,3
143,428087,5130,3
147,333206,3120,4
147,333206,3130,2
147,333206,3110,3
141,471064,8110,3
141,471064,8130,3
141,471064,8120,4
143,418076,5120,3
143,418076,5110,3
143,418076,5130,3
191,314141,4120,4
191,314141,4110,4
142,390046,6130,4
142,390046,6110,3
142,390046,6120,3
191,335172,4120,4
191,335172,4110,4
148,323089,2110,3
148,323089,2120,3
148,323089,2130,2
143,344226,5120,3
143,344226,5110,3
143,344226,5130,3
141,447056,8110,3
141,447056,8130,3
141,447056,8120,4
148,366072,2110,3
148,366072,2120,3
148,366072,2130,2
134,403190,7130,4
134,403190,7110,3
134,403190,7120,3
142,336107,6130,4
142,336107,6110,3
142,336107,6120,3
147,308193,3120,4
147,308193,3130,2
147,308193,3110,3
141,466038,8110,3
141,466038,8130,3
141,466038,8120,4
142,379188,6130,4
142,379188,6110,3
142,379188,6120,3
134,416162,7130,4
134,416162,7110,3
134,416162,7120,3
148,312115,2110,3
148,312115,2120,3
148,312115,2130,2
134,388200,7130,4
134,388200,7110,3
134,388200,7120,3
142,459085,6130,4
142,459085,6110,3
142,459085,6120,3
142,392026,6130,4
142,392026,6110,3
142,392026,6120,3
142,341089,6130,4
142,341089,6110,3
142,341089,6120,3
142,327090,6130,4
142,327090,6110,3
142,327090,6120,3
143,398131,5120,3
143,398131,5110,3
143,398131,5130,3
142,368024,6130,4
142,368024,6110,3
142,368024,6120,3
148,354071,2110,3
148,354071,2120,3
148,354071,2130,2
143,368230,5120,3
143,368230,5110,3
143,368230,5130,3
148,340150,2110,3
148,340150,2120,3
148,340150,2130,2
146,296212,1120,4
146,296212,1110,3
146,296212,1130,2
141,448063,8110,3
141,448063,8130,3
141,448063,8120,4
134,411165,7130,4
134,411165,7110,3
134,411165,7120,3
142,383161,6130,4
142,383161,6110,3
142,383161,6120,3
148,330063,2110,3
148,330063,2120,3
148,330063,2130,2
148,316126,2110,3
148,316126,2120,3
148,316126,2130,2
143,352230,5120,3
143,352230,5110,3
143,352230,5130,3
147,302185,3120,4
147,302185,3130,2
147,302185,3110,3
129,505051,9120,3
129,505051,9110,3
129,505051,9130,3
143,344227,5120,3
143,344227,5110,3
143,344227,5130,3
141,477045,8110,3
141,477045,8130,3
141,477045,8120,4
143,463110,5120,3
143,463110,5110,3
143,463110,5130,3
143,410102,5120,3
143,410102,5110,3
143,410102,5130,3
134,433143,7130,4
134,433143,7110,3
134,433143,7120,3
148,329078,2110,3
148,329078,2120,3
148,329078,2130,2
142,386142,6130,4
142,386142,6110,3
142,386142,6120,3
143,409087,5120,3
143,409087,5110,3
143,409087,5130,3
148,358082,2110,3
148,358082,2120,3
148,358082,2130,2
134,395164,7130,4
134,395164,7110,3
134,395164,7120,3
142,328129,6130,4
142,328129,6110,3
142,328129,6120,3
134,443176,7130,4
134,443176,7110,3
134,443176,7120,3
148,352176,2110,3
148,352176,2120,3
148,352176,2130,2
142,376141,6130,4
142,376141,6110,3
142,376141,6120,3
141,452034,8110,3
141,452034,8130,3
141,452034,8120,4
142,385127,6130,4
142,385127,6110,3
142,385127,6120,3
142,371146,6130,4
142,371146,6110,3
142,371146,6120,3
148,348146,2110,3
148,348146,2120,3
148,348146,2130,2
146,290180,1120,4
146,290180,1110,3
146,290180,1130,2
141,465058,8110,3
141,465058,8130,3
141,465058,8120,4
142,384032,6130,4
142,384032,6110,3
142,384032,6120,3
148,334165,2110,3
148,334165,2120,3
148,334165,2130,2
148,333067,2110,3
148,333067,2120,3
148,333067,2130,2
134,451164,7130,4
134,451164,7110,3
134,451164,7120,3
141,441034,8110,3
141,441034,8130,3
141,441034,8120,4
147,314203,3120,4
147,314203,3130,2
147,314203,3110,3
142,390165,6130,4
142,390165,6110,3
142,390165,6120,3
143,413092,5120,3
143,413092,5110,3
143,413092,5130,3
142,346097,6130,4
142,346097,6110,3
142,346097,6120,3
148,332140,2110,3
148,332140,2120,3
148,332140,2130,2
134,447173,7130,4
134,447173,7110,3
134,447173,7120,3
142,380128,6130,4
142,380128,6110,3
142,380128,6120,3
143,440085,5120,3
143,440085,5110,3
143,440085,5130,3
142,375159,6130,4
142,375159,6110,3
142,375159,6120,3
129,497053,9120,3
129,497053,9110,3
129,497053,9130,3
143,361236,5120,3
143,361236,5110,3
143,361236,5130,3
142,416061,6130,4
142,416061,6110,3
142,416061,6120,3
143,455116,5120,3
143,455116,5110,3
143,455116,5130,3
134,425161,7130,4
134,425161,7110,3
134,425161,7120,3
148,321112,2110,3
148,321112,2120,3
148,321112,2130,2
191,307133,4120,4
191,307133,4110,4
147,310183,3120,4
147,310183,3130,2
147,310183,3110,3
141,445047,8110,3
141,445047,8130,3
141,445047,8120,4
143,378242,5120,3
143,378242,5110,3
143,378242,5130,3
143,401073,5120,3
143,401073,5110,3
143,401073,5130,3
148,350116,2110,3
148,350116,2120,3
148,350116,2130,2
142,387138,6130,4
142,387138,6110,3
142,387138,6120,3
142,381172,6130,4
142,381172,6110,3
142,381172,6120,3
134,435150,7130,4
134,435150,7110,3
134,435150,7120,3
141,458029,8110,3
141,458029,8130,3
141,458029,8120,4
143,444088,5120,3
143,444088,5110,3
143,444088,5130,3
142,361154,6130,4
142,361154,6110,3
142,361154,6120,3
134,414172,7130,4
134,414172,7110,3
134,414172,7120,3
142,363136,6130,4
142,363136,6110,3
142,363136,6120,3
142,383042,6130,4
142,383042,6110,3
142,383042,6120,3
142,420032,6130,4
142,420032,6110,3
142,420032,6120,3
134,406119,7130,4
134,406119,7110,3
134,406119,7120,3
148,339080,2110,3
148,339080,2120,3
148,339080,2130,2
148,325109,2110,3
148,325109,2120,3
148,325109,2130,2
191,311142,4120,4
191,311142,4110,4
142,359130,6130,4
142,359130,6110,3
142,359130,6120,3
191,382225,4120,4
191,382225,4110,4
134,419121,7130,4
134,419121,7110,3
134,419121,7120,3
148,338123,2110,3
148,338123,2120,3
148,338123,2130,2
142,391135,6130,4
142,391135,6110,3
142,391135,6120,3
147,324186,3120,4
147,324186,3130,2
147,324186,3110,3
141,490078,8110,3
141,490078,8130,3
141,490078,8120,4
148,367179,2110,3
148,367179,2120,3
148,367179,2130,2
141,462040,8110,3
141,462040,8130,3
141,462040,8120,4
148,347149,2110,3
148,347149,2120,3
148,347149,2130,2
148,314099,2110,3
148,314099,2120,3
148,314099,2130,2
134,452149,7130,4
134,452149,7110,3
134,452149,7120,3
142,371031,6130,4
142,371031,6110,3
142,371031,6120,3
142,394106,6130,4
142,394106,6110,3
142,394106,6120,3
142,343093,6130,4
142,343093,6110,3
142,343093,6120,3
147,323185,3120,4
147,323185,3130,2
147,323185,3110,3
141,437057,8110,3
141,437057,8130,3
141,437057,8120,4
143,370236,5120,3
143,370236,5110,3
143,370236,5130,3
134,423122,7130,4
134,423122,7110,3
134,423122,7120,3
147,312205,3120,4
147,312205,3130,2
147,312205,3110,3
129,494053,9120,3
129,494053,9110,3
129,494053,9130,3
134,427140,7130,4
134,427140,7110,3
134,427140,7120,3
141,450039,8110,3
141,450039,8130,3
141,450039,8120,4
142,399098,6130,4
142,399098,6110,3
142,399098,6120,3
148,318118,2110,3
148,318118,2120,3
148,318118,2130,2
143,389233,5120,3
143,389233,5110,3
143,389233,5130,3
142,412030,6130,4
142,412030,6110,3
142,412030,6120,3
142,398089,6130,4
142,398089,6110,3
142,398089,6120,3
148,331086,2110,3
148,331086,2120,3
148,331086,2130,2
142,425046,6130,4
142,425046,6110,3
142,425046,6120,3
143,411079,5120,3
143,411079,5110,3
143,411079,5130,3
142,380173,6130,4
142,380173,6110,3
142,380173,6120,3
147,316192,3120,4
147,316192,3130,2
147,316192,3110,3
142,378121,6130,4
142,378121,6110,3
142,378121,6120,3
141,454050,8110,3
141,454050,8130,3
141,454050,8120,4
142,360151,6130,4
142,360151,6110,3
142,360151,6120,3
143,424097,5120,3
143,424097,5110,3
143,424097,5130,3
142,387119,6130,4
142,387119,6110,3
142,387119,6120,3
129,511052,9120,3
129,511052,9110,3
129,511052,9130,3
142,377048,6130,4
142,377048,6110,3
142,377048,6120,3
142,430042,6130,4
142,430042,6110,3
142,430042,6120,3
148,326139,2110,3
148,326139,2120,3
148,326139,2130,2
147,309194,3120,4
